,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,Total_Daily_Consumption
2023-05-04,38.751731,36.879785,36.124604000000005,35.748215,35.369575999999995,40.639994,46.283651,53.830042999999996,61.335215000000005,57.556943000000004,55.70009,63.216053,61.339130000000004,59.442128,53.797832,63.202012999999994,63.221255,59.437511,63.227357,61.353359,66.981302,61.34039,55.688714000000004,53.797148,1284.2640390000001
2023-05-05,38.776067,36.890405,36.137321,35.753273,35.380790000000005,40.680827,46.352438,53.913653,61.460252,57.686713999999995,55.781765,63.334061,61.442738,59.575049,53.89421299999999,63.344032999999996,63.350567,59.57873,63.36764,61.458398,67.129064,61.485056,55.793492,53.886986,1286.453532
2023-05-06,38.645351,36.815444,36.086021,35.73449,35.359685,40.459355,45.950542999999996,53.225468,60.516287,56.840525,55.02794300000001,62.327987,60.52715,58.686685999999995,53.226557,62.343098,62.300987,58.692554,62.332648999999996,60.524927,65.962781,60.522632,55.017926,53.218043,1270.345089
2023-05-07,38.660776999999996,36.828872000000004,36.100277,35.727596,35.360486,40.49396,45.969074,53.296469,60.592292,56.935313,55.12607,62.44883,60.617788999999995,58.791482,53.303399,62.483732,62.453474,58.766110999999995,62.46944,60.614765,66.11939,60.630677,55.15433,53.289953,1272.234558
2023-05-08,38.828906,36.904202,36.142082,35.762471000000005,35.378918,40.751981,46.474874,54.163628,61.831511,57.957677000000004,56.04629299999999,63.742454,61.826443999999995,59.918192000000005,54.154295,63.720386000000005,63.730042999999995,59.882245999999995,63.709531999999996,61.808705,67.523309,61.822943,56.068856,54.144584,1292.294532
2023-05-09,38.843053999999995,36.917666,36.153305,35.764226,35.377604000000005,40.777460000000005,46.538369,54.245654,61.932463999999996,58.098167000000004,56.155660999999995,63.836099,61.91342,60.010189999999994,54.2393,63.863693000000005,63.871901,60.023339,63.852605,61.914032,67.70739499999999,61.918721,56.165516,54.226889,1294.34673
2023-05-10,38.856122,36.927350000000004,36.153458,35.762624,35.375885,40.79717,46.588274,54.308069,62.037637999999994,58.202711,56.246354,63.97613,62.026540999999995,60.12845,54.337508,63.973943,63.988829,60.103061,63.969497000000004,62.006588,67.837886,62.041139,56.256281,54.324944,1296.226452
2023-05-11,38.883239,36.931778,36.161909,35.773379,35.3861,40.813001,46.647574999999996,54.393218000000005,62.180558,58.271552,56.320811,64.122137,62.159696,60.255863,54.37910599999999,64.11032,64.11904999999999,60.220781,64.105604,62.149229,67.986377,62.144711,56.330792,54.390266,1298.237052
2023-05-12,38.893832,36.947131999999996,36.164761999999996,35.778185,35.38664,40.843547,46.690289,54.469924999999996,62.278307,58.369544000000005,56.438288,64.240334,62.292671,60.352163,54.465857,64.22075,64.21607,60.340543999999994,64.208537,62.246339,68.143058,62.263007,56.433833,54.47537,1300.1589840000001
2023-05-13,38.755115,36.872612000000004,36.117377000000005,35.744354,35.367712999999995,40.641227,46.259072,53.820458,61.308268999999996,57.530456,55.626623,63.208295,61.308107,59.408252,53.787113,63.20708,63.208997000000004,59.418890000000005,63.190493000000004,61.31119399999999,66.94613,61.292645,55.673072,53.824292,1283.827836
2023-05-14,38.761424,36.8774,36.125117,35.743292,35.367452,40.667021,46.306186999999994,53.860409000000004,61.412363,57.61106,55.75166899999999,63.315089,61.417853,59.528024,53.860274,63.302732,63.270818,59.526233000000005,63.324431000000004,61.411517,67.084721,61.407674,55.77623,53.869148,1285.5781379999999
2023-05-15,38.93795,36.972017,36.182906,35.784718999999996,35.384588,40.92245,46.859156,54.741095,62.641321999999995,58.679666,56.710907,64.628873,62.63027,60.669674,54.722114,64.61712800000001,64.607714,60.664193,64.60397,62.630324,68.573843,62.630936,56.724731,54.750851000000004,1306.271397
2023-05-16,38.960567,36.988558999999995,36.184166000000005,35.790695,35.393119999999996,40.939792999999995,46.910582,54.828152,62.734301,58.774517,56.801114,64.74122,62.748250999999996,60.751916,54.811934,64.729511,64.730735,60.808012999999995,64.741031,62.735273,68.73044300000001,62.751014,56.807747,54.826937,1308.219591
2023-05-17,38.978801000000004,36.994868,36.189638,35.794160000000005,35.391185,40.961735000000004,46.938878,54.889289,62.882693,58.878755,56.902247,64.882133,62.875736,60.898904,54.899603,64.840382,64.827413,60.901037,64.877786,62.855836999999994,68.89211,62.880884,56.889755,54.907270999999994,1310.2311
2023-05-18,38.990447,36.996632,36.198566,35.797832,35.396675,40.996313,46.993292,54.982133000000005,62.980253,58.984829000000005,56.975741,64.998422,63.003833,60.99398,54.981161,65.00126599999999,65.00417300000001,61.010684,64.988045,63.016541,69.022952,62.976914,56.994263000000004,54.980090000000004,1312.265037
2023-05-19,39.013667,37.004462000000004,36.19457,35.799533,35.398115000000004,41.027426,47.044817,55.096019,63.116279,59.082758,57.102443,65.129876,63.093031999999994,61.108118,55.074086,65.101238,65.119688,61.119521,65.109725,63.128716999999995,69.13213999999999,63.12482,57.079862,55.075823,1314.276735
2023-05-20,38.866391,36.935135,36.16091,35.774783,35.386523,40.808744000000004,46.614176,54.344455999999994,62.112707,58.218677,56.280617,64.031552,62.081567,60.197057,54.346517,64.046528,64.026152,60.203365999999995,64.012796,62.092295,67.93118,62.124011,56.290391,54.38411,1297.270641
2023-05-21,38.896136,36.942938,36.163502,35.776052,35.38214,40.839128,46.674683,54.449594,62.191511,58.329286999999994,56.37900500000001,64.131866,62.256302,60.280018999999996,54.434375,64.152197,64.14562699999999,60.277868,64.140101,62.240417,68.062769,62.183591,56.363066,54.436229,1299.1284030000002
2023-05-22,39.058091000000005,37.02356,36.216971,35.806238,35.403542,41.090002999999996,47.19221,55.302191,63.464057,59.397929,57.379751,65.53979000000001,63.463525999999995,61.407926,55.312163,65.50127,65.502836,61.44209,65.511134,63.453022999999995,69.56258299999999,63.434438,57.385745,55.329992000000004,1320.181059
2023-05-23,39.080627,37.033091,36.225421999999995,35.812484,35.402408,41.124329,47.256956,55.427093,63.590237,59.473664,57.413104999999995,65.624471,63.597553999999995,61.539173000000005,55.431881,65.63581099999999,65.599802,61.531054999999995,65.59577,63.568034,69.725933,63.580661,57.451561999999996,55.402127,1322.1232499999999
2023-05-24,39.100823,37.035305,36.219599,35.821763000000004,35.40563,41.156558000000004,47.291768,55.517101999999994,63.673964,59.606162,57.536243,65.772125,63.719063000000006,61.655291,55.497671,65.757707,65.775905,61.619867,65.746448,63.680597000000006,69.850538,63.690478999999996,57.55121,55.52981,1324.211628
2023-05-25,39.107105000000004,37.055672,36.232838,35.818244,35.406890000000004,41.157827,47.332511,55.59544699999999,63.836665999999994,59.687432,57.633461,65.89053799999999,63.802385,61.755488,55.564892,65.86180999999999,65.86468099999999,61.753868,65.871107,63.861641,69.975827,63.830843,57.63851,55.599389,1326.135072
2023-05-26,39.130387999999996,37.06028,36.233171,35.821861999999996,35.404973,41.212727,47.398787,55.688471,63.931922,59.816888,57.734648,66.025295,63.963485000000006,61.880345,55.658519,66.040973,65.98172600000001,61.893592999999996,66.03011000000001,63.942371,70.136837,63.93266,57.718402999999995,55.653938,1328.292372
2023-05-27,38.976605,36.990575,36.18809,35.793773,35.396792000000005,40.975442,46.966409,54.940274,62.878462999999996,58.911137,56.917439,64.890116,62.908685,60.860213,54.923867,64.873313,64.896218,60.893468,64.896074,62.904590000000006,68.852204,62.877104,56.918257999999994,54.934379,1310.563488
2023-05-28,39.004154,36.991484,36.201086000000004,35.789777,35.392157,40.984055,47.000420000000005,54.984157999999994,62.980415,59.027408,56.996243,64.992734,62.986264999999996,60.997634000000005,55.030598,65.00113099999999,65.016107,60.987913999999996,65.022659,63.030158,68.974694,63.02411,57.003614,54.984292999999994,1312.403268
2023-05-29,39.181769,37.083905,36.254537,35.841293,35.417276,41.282468,47.547098,55.892168,64.318679,60.096176,58.010633,66.379868,64.28571199999999,62.189549,55.925315,66.36483799999999,66.358835,62.183015,66.405824,64.294298,70.578413,64.292003,58.012271,55.91933,1334.1152730000001
2023-05-30,39.198023,37.097648,36.261485,35.841499999999996,35.417753000000005,41.306011999999996,47.608145,56.015009,64.411937,60.228665,58.105457,66.50732599999999,64.411532,62.309015,56.007755,66.511736,66.492926,62.300195,66.499271,64.42478,70.711883,64.446632,58.12328599999999,56.003327,1336.241298
2023-05-31,39.209381,37.103398999999996,36.259487,35.843309000000005,35.415323,41.321960000000004,47.666636,56.106188,64.524878,60.288776,58.180661,66.62123,64.55618,62.413604,56.075147,66.64454,66.649481,62.413450999999995,66.668309,64.54900699999999,70.841825,64.548746,58.220620999999994,56.093354000000005,1338.215493
2023-06-01,39.229082,37.105685,36.272222,35.851904000000005,35.421803,41.344298,47.675968999999995,56.166137,64.630331,60.421661,58.310675,66.75488,64.611728,62.552465,56.150684,66.753206,66.764915,62.536499,66.754304,64.63313,71.00558000000001,64.62917,58.268366,56.174705,1340.019399
2023-06-02,39.25079,37.121444,36.273176,35.849213,35.422469,41.362181,47.736746,56.266307,64.736279,60.509995999999994,58.375844,66.871916,64.788578,62.613755,56.25494,66.881069,66.902372,62.645956999999996,66.882374,64.747349,71.144927,64.733147,58.379309,56.243717000000004,1341.993855
2023-06-03,39.092993,37.040795,36.226943,35.82206,35.404739,41.156378000000004,47.284847,55.495538,63.664460000000005,59.583527000000004,57.540203,65.722625,63.670103,61.645247000000005,55.478950999999995,65.761199,65.734496,61.652249,65.734172,63.678815,69.81634700000001,63.679795999999996,57.544748,55.495645999999994,1323.9268769999999
2023-06-04,39.110039,37.049624,36.234908000000004,35.815886,35.402597,41.163065,47.333933,55.576448,63.804257,59.702291,57.642542000000006,65.867552,63.790343,61.734688999999996,55.549691,65.885183,65.889656,61.744193,65.849399,63.78861500000001,70.008263,63.78803,57.634226,55.573505,1325.9389350000001
2023-06-05,39.288446,37.148282,36.288134,35.851949000000005,35.421965,41.446448000000004,47.914712,56.495672,65.12616799999999,60.819524,58.67855,67.25447,65.12448499999999,62.961425,56.519405,67.266188,67.272686,62.984798,67.26733999999999,65.126429,71.54421199999999,65.108528,58.662827,56.514635,1348.087278
2023-06-06,39.331987999999996,37.162735999999995,36.300022999999996,35.86301,35.434925,41.485976,47.961089,56.601233,65.21498,60.940088,58.730408,67.390793,65.245193,63.059336,56.607181999999995,67.405868,67.404023,63.07467199999999,67.41517400000001,65.25029599999999,71.718074,65.231918,58.762502,56.602565,1350.1940519999998
2023-06-07,39.326741,37.15397,36.295127,35.865998000000005,35.431388,41.508773,48.009338,56.675942,65.355515,61.03950199999999,58.872473,67.525127,65.350043,63.181394,56.676617,67.51303999999999,67.551947,63.192608,67.526342,65.327426,71.83839499999999,65.369141,58.82454799999999,56.663882,1352.075277
2023-06-08,39.352319,37.167326,36.303253999999995,35.859491,35.433557,41.533352,48.063671,56.758166,65.479022,61.14554,58.950089,67.66145,65.48122699999999,63.318887000000004,56.758238,67.67642599999999,67.645403,63.305108000000004,67.675922,65.504663,71.959859,65.47606099999999,58.966271,56.778011,1354.253313
2023-06-09,39.363911,37.177406000000005,36.302723,35.873495,35.43272,41.565887000000004,48.107483,56.851334,65.60774,61.225837999999996,59.022898999999995,67.76702,65.582837,63.419858,56.843351,67.783436,67.761899,63.417635,67.750757,65.581676,72.14543,65.591414,59.018957,56.851802,1356.047508
2023-06-10,39.202838,37.102508,36.259198999999995,35.840204,35.412506,41.315867,47.635811000000004,56.082734,64.48597999999998,60.261568999999994,58.171319,66.564944,64.46990600000001,62.369747,56.051117,66.606317,66.570839,62.382104,66.582134,64.49020999999999,70.803647,64.470986,58.163471,56.065679,1337.3616359999999
2023-06-11,39.227201,37.101932000000005,36.257462000000004,35.836442000000005,35.413495999999995,41.349158,47.691602,56.145662,64.608542,60.369164,58.228829000000005,66.72466700000001,64.624427,62.492138,56.136248,66.719132,66.718412,62.47934,66.666338,64.595825,70.922744,64.577087,58.231151,56.127212,1339.2442110000002
2023-06-12,39.589541,37.292894000000004,36.378008,35.923121,35.461691,41.877809,48.795038,58.009625,67.20758,62.600921,60.295778,69.465311,67.190696,64.886372,57.995233999999996,69.482078,69.472583,64.880612,69.46585999999999,67.184882,74.081339,67.157729,60.273908,57.996097999999996,1382.964708
2023-06-13,39.430960999999996,37.206692000000004,36.322658000000004,35.883935,35.439173,41.646914,48.316607,57.190697,66.06244699999999,61.618337,59.41132999999999,68.26004900000001,66.039695,63.846017,57.175523,68.286518,68.287517,63.819017,68.270174,66.04433,72.740978,66.061277,59.372819,57.145589,1363.879254
2023-06-14,39.456872000000004,37.229147,36.328355,35.892251,35.442071,41.669315,48.362083999999996,57.285179,66.181895,61.704818,59.504534,68.382521,66.16754900000001,63.948941,57.258638,68.428169,68.39084600000001,63.981665,68.401772,66.19796,72.842003,66.160043,59.505875,57.259772,1365.982275
2023-06-15,39.466412,37.232927000000004,36.340784,35.891207,35.440595,41.724737000000005,48.41522,57.349781,66.316796,61.837802,59.580269,68.559668,66.332771,64.084094,57.354541999999995,68.54373799999999,68.537447,64.067588,68.56568899999999,66.3128,73.000088,66.31025299999999,59.596424,57.341167999999996,1368.2028
2023-06-16,39.48704,37.241755999999995,36.336923,35.889838999999995,35.44073,41.74379,48.440798,57.444434,66.40002799999999,61.928324,59.703641000000005,68.663753,66.406364,64.177226,57.426289999999995,68.66470699999999,68.63763499999999,64.15585999999999,68.62442300000001,66.388715,73.128086,66.430691,59.687036,57.425651,1369.87374
2023-06-17,39.320432,37.160954000000004,36.294947,35.863847,35.435285,41.470532,47.975183,56.600719999999995,65.299049,60.96194,58.796423,67.436549,65.256506,63.101060000000004,56.654891,67.434587,67.452011,63.124576999999995,67.435559,65.303432,71.78461999999999,65.269745,58.789069999999995,56.627576,1350.849495
2023-06-18,39.33872,37.169495,36.297647,35.864873,35.431442000000004,41.508881,48.035384,56.730383,65.403647,61.042967000000004,58.874516,67.553279,65.379761,63.1817,56.704409,67.58765,67.54827499999999,63.238355,67.565852,65.36309299999999,71.912807,65.367935,58.877234,56.718196999999996,1352.696502
2023-06-19,39.542354,37.26548,36.361817,35.898875000000004,35.451602,41.805088999999995,48.607352,57.695299999999996,66.772232,62.227889,59.978681,69.041762,66.781196,64.48135400000001,57.691745,69.02117000000001,69.03943100000001,64.527605,68.993387,66.773105,73.583423,66.77809099999999,59.956334,57.701924000000005,1375.977198
2023-06-20,39.545063,37.272338000000005,36.358271,35.909405,35.450278999999995,41.842538,48.667922,57.757913,66.885929,62.32540399999999,60.056774,69.161021,66.876173,64.59087500000001,57.760495999999996,69.185339,69.185492,64.586897,69.165584,66.88056499999999,73.737809,66.888755,60.057134,57.788351000000006,1377.936327
2023-06-21,39.57515,37.283921,36.372265999999996,35.913041,35.450801,41.857496,48.719969,57.858299,67.040747,62.424431,60.124454,69.30784700000001,67.011641,64.711916,57.858623,69.32618,69.32395700000001,64.710917,69.29327599999999,67.015835,73.873025,67.005656,60.120737,57.861638,1380.041823
2023-06-22,39.580829,37.285622000000004,36.359882,35.910683,35.448191,41.890715,48.769757,57.955282999999994,67.122143,62.535562999999996,60.23915,69.445106,67.142096,64.825361,57.936608,69.407612,69.407018,64.853387,69.391448,67.10489899999999,73.952468,67.099571,60.225929,57.927005,1381.816326
2023-06-23,39.595445,37.297358,36.378386,35.915399,35.460674,41.900687,48.811436,58.03454599999999,67.228892,62.651375,60.33842,69.554177,67.249979,64.929581,58.020523999999995,69.56260999999999,69.580997,64.935386,69.561872,67.27616,74.15884700000001,67.256981,60.343946,58.040621,1384.084299
2023-06-24,39.444443,37.21796,36.324368,35.880452,35.43479,41.663447,48.321053,57.211523,66.08276,61.642844,59.396696,68.30747,66.062222,63.84275,57.197879,68.27701400000001,68.29552699999999,63.844108999999996,68.31476,66.070862,72.72494,66.042215,59.421878,57.194927,1364.216889
2023-06-25,39.452165,37.229273,36.328715,35.892782,35.437157,41.670052999999996,48.350141,57.315535999999994,66.188024,61.72125199999999,59.479037000000005,68.411258,66.183902,63.977740999999995,57.28589,68.40162799999999,68.42465,63.97928,68.442083,66.187871,72.863621,66.178835,59.490926,57.26725999999999,1366.15908
2023-06-26,39.654485,37.328354000000004,36.396035,35.928278,35.457479,41.980292,48.958865,58.253957,67.592141,62.918621,60.630452,69.944462,67.579856,65.271698,58.266458,69.934013,69.90902,65.263382,69.952391,67.579703,74.5577,67.58702,60.644132,58.276889,1389.865683
2023-06-27,39.669722,37.336634000000004,36.396989000000005,35.926163,35.457614,42.011162,49.021361,58.384781000000004,67.729427,63.066571999999994,60.713054,70.056224,67.698899,65.356199,58.342301,70.08704900000001,70.06852699999999,65.378492,70.071893,67.699871,74.721698,67.733216,60.709922,58.347269,1391.9850390000001
2023-06-28,39.680225,37.347137000000004,36.402479,35.940743,35.468927,42.018236,49.080464,58.440932,67.819265,63.175121,60.805628,70.183358,67.85542699999999,65.499236,58.459382,70.18230499999999,70.189127,65.498381,70.186274,67.85144,74.842829,67.827725,60.789545000000004,58.46351299999999,1394.007699
2023-06-29,39.703435999999996,37.357873999999995,36.405277999999996,35.937394999999995,35.468801,42.063056,49.13171,58.522643,67.938965,63.23429599999999,60.909056,70.31620699999999,67.953131,65.606525,58.544602999999995,70.291556,70.28558000000001,65.593502,70.311518,67.933232,75.02694199999999,67.924457,60.903557,58.543181000000004,1395.906501
2023-06-30,39.728672,37.354202,36.412307,35.947897999999995,35.47061,42.07553,49.169933,58.626467,68.056118,63.364049,60.987373999999996,70.41435200000001,68.07113,65.68513999999999,58.629473,70.44314299999999,70.453169,65.726513,70.45685,68.087906,75.15995299999999,68.07661999999999,60.968573,58.644467,1398.0104489999999
2023-07-01,39.547556,37.273886000000005,36.357092,35.909243000000004,35.448983,41.819399000000004,48.675932,57.744809,66.832289,62.307638,60.022763,69.169823,66.874949,64.576268,57.776939,69.14204000000001,69.123554,64.571066,69.110162,66.890465,73.696373,66.872564,60.007571,57.740993,1377.492357
2023-07-02,39.567904999999996,37.275911,36.369656,35.904329000000004,35.446211000000005,41.853635,48.683636,57.852692,66.963464,62.41319,60.117254,69.263567,66.95441,64.679291,57.861359,69.313463,69.306443,64.69392500000001,69.27092,66.994928,73.81862000000001,66.984794,60.128216,57.824332999999996,1379.542152
2023-07-03,38.81411,36.915731,36.142109000000005,35.755766,35.378117,40.722704,46.464965,54.110473999999996,61.7345,57.903794000000005,56.002157,63.650276000000005,61.74071,59.816185999999995,54.102986,63.634976,63.648331999999996,59.822387,63.637055000000004,61.739459,67.48887500000001,61.709156,56.005577,54.115847,1291.056249
2023-07-04,38.837897,36.919196,36.148219999999995,35.763821,35.379323,40.7501,46.498022,54.192158,61.838711,58.005215,56.089376,63.757511,61.829674999999995,59.913520999999996,54.169658,63.747062,63.764351000000005,59.921423,63.743624,61.848755,67.60930400000001,61.82981,56.083013,54.151630999999995,1292.791377
2023-07-05,38.853791,36.913589,36.151720999999995,35.768834,35.379593,40.772006,46.524401,54.237338,61.933976,58.061969000000005,56.16508399999999,63.858068,61.925192,59.999021,54.235538000000005,63.830878999999996,63.843605,59.988698,63.88145,61.936288999999995,67.701437,61.923328999999995,56.16395,54.210832999999994,1294.260591
